aum,Annualized Return,Annualized Vol,Sharpe,Sortino,Max Drawdown,Calmar,Win Rate (days),N days,avg_fill_frac,n_trades
1000000.0,0.1105492390173406,0.1848089752120919,0.6586871215481932,0.6848308282178737,-0.207281797346532,0.5333282537710017,0.3152832950031361,4783,0.998277407934054,1053
5000000.0,0.0907881659951836,0.1663887011868291,0.6047289500537395,0.6220000751247806,-0.2027999027114584,0.4476736171040286,0.3184194020489233,4783,0.9606247634947972,1053
10000000.0,0.0715189125794362,0.1192448493841735,0.6387660259305218,0.6660971800710216,-0.1377114194958367,0.5193390122712253,0.316119590215346,4783,0.8857771497430367,1053
25000000.0,0.0490233040216532,0.0826406208017733,0.6203249467612739,0.6561284214437377,-0.1167556288888137,0.4198795765841667,0.3215555090947104,4783,0.7464971525944096,1053
50000000.0,0.0349348468400041,0.0602731223786467,0.5996706184820104,0.6489403428653059,-0.0862377936833209,0.4050990331256677,0.325318837549655,4783,0.6273288762778274,1053
100000000.0,0.022869173815103,0.0417042517520763,0.5630055718794874,0.5660268296107507,-0.0725368071568354,0.3152768189211366,0.3261551327618649,4783,0.5314127860555914,1053
250000000.0,0.0144000132819199,0.0281447675239855,0.5220535769136176,0.493514070361242,-0.0708511287378252,0.2032432445106868,0.3265732803679699,4783,0.4606642318238422,1053
500000000.0,0.011342893048365,0.0257663362849824,0.4506129920719334,0.4080289368352081,-0.0702921399659937,0.1613678720530136,0.3267823541710223,4783,0.4368140857817176,1053
1000000000.0,0.00980559840413,0.025240780083552,0.3991941556316649,0.3539972069380471,-0.0700124377116701,0.1400550919896856,0.3263642065649174,4783,0.4249845082910717,1053
